Post Date,Description,Debit,Credit,Balance,Card,Transaction Type,Purchase Type,Monthly
5/22/2022,Uncollected Fee/Due since 05/20/22 - Courtesy Pay-Dbt,34,,12646.7,NA,B,Fee,N
5/22/2022,Uncollected Fee/Due since 05/19/22 - Courtesy Pay-Ck,34,,12680.7,NA,B,Fee,N
5/23/2022,Withdrawal Bill Payment #214320100187/BP CULLIGAN/ULTRAPURE WAT 507-200-0820 Card 2272 Merchant Category Code: 4900,97.32,,13160.14,3341,P,Utilities,Y
5/23/2022,"Deposit Bulk/Checks 3,680.50 Check Count 1 Deposit Number 0000082",,3680.5,16686.8,NA,B,Deposit,N
5/23/2022,"Deposit Bulk/Checks 2,392.70 Check Count 2 Deposit Number 0000041",,2392.7,13257.46,NA,B,Deposit,N
5/23/2022,Check 2545 Tracer 817900000413739,1442.5,,10548.75,NA,B,Labor,N
5/23/2022,Check 2543 Tracer 817900000413740,3000,,11991.25,NA,B,Labor,N
5/23/2022,Check 2540 Tracer 817900000415188,1100,,14991.25,NA,B,Labor,N
5/23/2022,Withdrawal POS #214352788200/POS FUEL MAXX # 17 52450 HWY 290 TX Card 2272Merchant Category Code: 5541,3.98,,16091.25,3341,B,Gas,N
5/23/2022,Withdrawal Cash,500,,16095.23,NA,B,Withdrawal,N
5/23/2022,Withdrawal POS #214300441195/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 0718 Merchant Category Code: 5542,80.66,,16595.23,0718,B,Gas,N
5/23/2022,Withdrawal DEBIT CARD/RAISING CANE'S #115 CEDAR PARK TX Date 05/22/22 24231682143698164095981 Card 4969Merchant Category Code: 5814,10.91,,16675.89,4969,P,Food,N
5/23/2022,Withdrawal DEBIT CARD/SHORT STOP #7 CEDAR PARK TX Date 05/22/22 24137462143100235709213 Card 4969Merchant Category Code: 5814,25.03,,13135.11,4969,P,Food,N
5/23/2022,Withdrawal POS #214306419000/POS 7-ELEVEN 36589 10207 LAKE CREEK AUSTIN TX Card 2675Merchant Category Code: 5542,125,,10864.76,2675,B,Gas,N
5/23/2022,Withdrawal POS #214309289438/POS RANDALLS #3145 LEANDER TX Card 4969 Merchant Category Code: 5411,116.7,,10989.76,4969,P ,Groceries,N
5/23/2022,Withdrawal DEBIT CARD/H-E-B #465 AUSTIN TX Date 05/22/22 24427332142740271581615 Card 2272Merchant Category Code: 5411,41.85,,11106.46,3341,P,Groceries,N
5/23/2022,Withdrawal POS #000000DGIQPT/POS AMAZON.COM*1R9133EX2 SEATTLE WA Card 4969 Merchant Category Code: 4816,128.81,,13006.3,4969,B,Supplies,N
5/24/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000008 DATA: ER AM CO: AMEX EPAYMENT,2133.97,,3610.07,0001,B,Credit Card,Y
5/24/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000008 DATA: ER AM CO: AMEX EPAYMENT,2000,,5744.04,0001,B,Credit Card,Y
5/24/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000008 DATA: ER AM CO: AMEX EPAYMENT,1700,,7744.04,0001,P,Credit Card,Y
5/24/2022,Withdrawal DEBIT CARD/CITY OF CEDAR PARK 512-4015000 TX Date 05/23/22 24755422143641433960202 Card 0001Merchant Category Code: 4900,141.05,,10344.12,0001,P,Utilities,Y
5/24/2022,Withdrawal POS #214500755217/POS WALGREENS STORE 905 CRYST LEANDER TX Card 4969 Merchant Category Code: 5912,8.1,,1754.52,4969,P,Groceries,N
5/24/2022,Check 2522 Tracer 818000000505550,850,,1762.62,NA,B,Labor,N
5/24/2022,Withdrawal POS #214418229848/POS COSTCO WHSE #0693 SAN ANTONIO TX Card 0718 Merchant Category Code: 5300,57.77,,2612.62,0718,P,Groceries,N
5/24/2022,Withdrawal POS #214400082003/POS TARGET T-2342 1101 C-Bar Ranch Trl Cedar Park TX Card 0001Merchant Category Code: 5411,271.93,,2670.39,0001,P,Groceries,N
5/24/2022,Withdrawal POS #214416143841/POS H-E-B #265 CEDAR PARK TX Card 4969 Merchant Category Code: 5411,143.33,,3091.32,4969,P,Groceries,N
5/24/2022,Withdrawal POS #214411135565/POS H-E-B GAS/CARWASH #265 CEDAR PARK TX Card 4969 Merchant Category Code: 5542,66.4,,3543.67,4969,B,Gas,N
5/24/2022,Withdrawal POS #214414139600/POS 7-ELEVEN 36630 7844 BURNET RD AUSTIN TX Card 2675Merchant Category Code: 5542,68.32,,10100.24,2675,B,Gas,N
5/24/2022,Withdrawal DEBIT CARD/H-E-B #265 CEDAR PARK TX Date 05/23/22 24427332143740274303057 Card 4969Merchant Category Code: 5411,175.56,,10168.56,4969,P,Groceries,N
5/24/2022,Withdrawal DEBIT CARD/EL RINCONCITO SALVADORENO AUSTIN TX Date 05/22/22 24036282143017012651364 Card 2272Merchant Category Code: 5814,63.58,,10485.17,3341,P,Food,N
5/24/2022,Withdrawal ACH DISCOVER BANK/TYPE: PREARRANGE ID: 6510020271 DATA: DC FINOUT DPLSVCPAY CO: DISCOVER BANK,656.2,,9444.04,0001,B,Credit Card,Y
5/24/2022,Withdrawal POS #214475222601/POS NST THE HOME DEPOT 000721 1200 HOME DEPOT BLVD SUNSET VALLEY TX Card 2675Merchant Category Code: 5200,269.54,,3274.13,2675,B,Supplies,N
5/24/2022,Withdrawal DEBIT CARD/VIVINT INC/US 800-216-5232 UT Date 05/24/22 24430992144083756494499 Card 4969Merchant Category Code: 7393,39.48,,3234.65,4969,P,Software,Y
5/24/2022,Withdrawal DEBIT CARD/SQ *SANA VIDA WELLNESS CE gosq.com TX Date 05/24/22 24692162144100290017223 Card 4969Merchant Category Code: 8011,149,,2942.32,4969,P,Medical,N
5/25/2022,Withdrawal DEBIT CARD/DISCOUNT TIRE TXA 21 LEANDER TX Date 05/24/22 24445002145000728618674 Card 4969Merchant Category Code: 5532,99.14,,1655.38,4969,B,Auto Maintenance,N
5/25/2022,Check 2548 Tracer 818100000306912,2842.13,,-1790.32,NA,B,Labor,N
5/25/2022,Check 2546 Tracer 818100000307070,240,,1051.81,NA,B,Labor,N
5/25/2022,Withdrawal DEBIT CARD/TEXAS ROADHOUSE #2322 HOLLYWOOD PAR TX Date 05/25/22 24231682145837000755196 Card 0718Merchant Category Code: 5812,63.3,,1336.81,0718,P,Food,N
5/25/2022,Withdrawal POS #214514395536/POS SHELL SERVICE STATION AUSTIN TX Card 0001 Merchant Category Code: 5541,55.61,,1400.11,0001,B,Gas,N
5/25/2022,Withdrawal at ATM #214516051300/ATM M212113 1801 EAST WHITESTONE BL PARK TX Card 4969Merchant Category Code: 6011,100,,1455.72,4969,P,Withdrawal,N
5/25/2022,Withdrawal POS #214510819695/POS BUC-EE'S #22 2760 IH 35 N NEW BRAUNFELS TX Card 0718Merchant Category Code: 5542,29.14,,1555.72,0718,P,Food,N
5/25/2022,Withdrawal DEBIT CARD/JIMMY JOHNS - 1810 CEDAR PARK TX Date 05/24/22 24269792145000974551339 Card 4969Merchant Category Code: 5814,9.39,,1645.99,4969,P,Food,N
5/25/2022,Withdrawal DEBIT CARD/SQ *LONGHORN TRAILERS & E Austin TX Date 05/25/22 24692162145100068379705 Card 2675Merchant Category Code: 7513,45,,1291.81,2675,B,Supplies,N
5/25/2022,Withdrawal DEBIT CARD/VIVINT INC/US 800-216-5232 UT Date 05/25/22 24430992145083739976538 Card 4969Merchant Category Code: 7393,61.13,,1584.86,4969,P,Software,Y
5/26/2022,Withdrawal DEBIT CARD/DD DOORDASH MR.GATTIS 855-973-1040 CA Date 05/26/22 24492152146713225445649 Card 0718Merchant Category Code: 5812,42.95,,-1868.25,0718,P,Food,N
5/26/2022,Withdrawal DEBIT CARD/QT 4143 CEDAR PARK TX Date 05/25/22 24692162146100852647472 Card 4969Merchant Category Code: 5541,25.3,,-1825.3,4969,B,Gas,N
5/26/2022,Withdrawal POS #214684945001/POS NST THE HOME DEPOT 002992 1200 HOME DEPOT BLVD SUNSET VALLEY TX Card 2675Merchant Category Code: 5200,9.68,,-1800,2675,B,Supplies,N
5/27/2022,Withdrawal DEBIT CARD/JIFFY LUBE 2476 AUSTIN TX Date 05/26/22 24231682146837000455572 Card 2675Merchant Category Code: 7538,89.14,,-1957.39,2675,B,Auto Maintenance,N
5/27/2022,Deposit ACH Texas Windstrom/TYPE: PAYABLES ID: 2746189303 DATA: DYNAMICS EFT DEPOSIT CO: Texas Windstrom,,70,-1982.19,NA,B,Deposit,N
5/27/2022,Withdrawal DEBIT CARD/DD DOORDASH WINGSTOP 855-973-1040 CA Date 05/27/22 24492152147719359624171 Card 4969Merchant Category Code: 5812,46.29,,-2178.27,4969,P,Food,N
5/27/2022,Withdrawal ACH ADP PAYROLL FEES/TYPE: ADP - FEES ID: 9659605001 DATA: OT CO: ADP PAYROLL FEES,149.79,,-2131.98,3341,B,Software,N
5/27/2022,Withdrawal DEBIT CARD/CCS FARMERS INSURANCE GRP 800-9985000 TX Date 05/26/22 24447722146900018108270 Card 2272Merchant Category Code: 8931,94.8,,-2052.19,3341,B,Auto Insurance,N
5/28/2022,Recurring Withdrawal Bill Payment - #214816901661/BP APPLE COM BILL CUPERTINO CA Card 2272 Merchant Category Code: 4899,14.06,,-1857.3,3341,P,Software,Y
5/28/2022,Deposit Bulk/Checks 378.88 Check Count 1 Deposit Number 0000020,,378.88,-1843.24,NA,B,Deposit,N
5/28/2022,Withdrawal Bill Payment #214827026832/BP FORTIVA 855-802-5572 GA Card 4969 Merchant Category Code: 6051,43.85,,-2222.12,4969,B,Credit Card,Y
5/31/2022,Withdrawal ACH ATMOS ENERGY RCR/TYPE: UTIL PYMT ID: 9000000091 CO: ATMOS ENERGY RCR NAME: MARTHA HERNANDEZ,30.11,,-1887.41,0001,P,Utilities,N
5/31/2022,Withdrawal ACH BCBS HEALTH HPS/TYPE: 8007928595 ID: 1361236610 CO: BCBS HEALTH HPS,498.66,,2757.97,3341,B,Health Insurance,Y
5/31/2022,Withdrawal ACH ALLY/TYPE: ALLY PAYMT ID: 9833122002 CO: ALLY,509.98,,2247.99,3341,P,Loan,Y
5/31/2022,"Deposit Bulk/Checks 5,144.04 Check Count 1 Deposit Number 0000032",,5144.04,3256.63,NA,B,Deposit,N
5/31/2022,Withdrawal TRANSACTION FEES,45.5,,1321.13,NA,B,Fee,N
5/31/2022,Withdrawal LOW BALANCE FEE,6,,1366.63,NA,B,Fee,N
5/31/2022,Withdrawal POS #215118617586/POS MURPHY6745ATWALMART CEDAR PARK TX Card 4969 Merchant Category Code: 5542,86.02,,1372.63,4969,P,Food,N
5/31/2022,Withdrawal ACH ATT/TYPE: RETRY PYMT ID: 9864031004 CO: ATT,789.34,,1458.65,0001,B,Phone,Y
6/1/2022,Recurring Withdrawal Bill Payment - #215129100229/BP HP *INSTANT INK 855-785-2777 CA Card 0001 Merchant Category Code: 5111,27.05,,750.08,0001,B,Supplies,Y
6/1/2022,Withdrawal ACH NAVIENT/TYPE: NAVI DEBIT ID: 3520974271 DATA: LSC/F ------ CO: NAVIENT,204.9,,476.11,0001,P,Loan,Y
6/1/2022,Check 2549 Tracer 818800000449978,1000,,-1055.42,NA,B,Labor,N
6/1/2022,Withdrawal POS #215212222279/POS CHEVRON/HANDI PLUS - AU AUSTIN TX Card 2675 Merchant Category Code: 5541,6.7,,-55.42,2675,B,Gas,N
6/1/2022,Withdrawal ACH Financial Pacifi/TYPE: LEASE PYMT ID: 9118771358 CO: Financial Pacifi,524.83,,-48.72,3341,B,Rent,Y
6/1/2022,Withdrawal POS #215287587000/POS 7-ELEVEN 36630 7844 BURNET RD AUSTIN TX Card 2675Merchant Category Code: 5542,69.07,,681.01,2675,B,Gas,N
6/1/2022,Uncollected Fee/Due since 05/31/22 - Overdrawn ACH,34,,777.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/31/22 - Overdrawn ACH,34,,811.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/31/22 - Overdrawn ACH,34,,845.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/31/22 - Courtesy Pay-ACH,34,,879.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/28/22 - Courtesy Pay-Dbt,34,,913.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/28/22 - Overdrawn Debit,34,,947.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/27/22 - Overdrawn Debit,34,,981.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/27/22 - Overdrawn ACH,34,,1015.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/27/22 - Courtesy Pay-ACH,34,,1049.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/27/22 - Courtesy Pay-Dbt,34,,1083.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/27/22 - Courtesy Pay-Dbt,34,,1117.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/26/22 - UNPAIDNSF,34,,1151.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/26/22 - Courtesy Pay-Dbt,34,,1185.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/26/22 - Courtesy Pay-Dbt,34,,1219.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/26/22 - Courtesy Pay-Dbt,34,,1253.13,NA,B,Fee,N
6/1/2022,Uncollected Fee/Due since 05/25/22 - Courtesy Pay-Ck,34,,1287.13,NA,B,Fee,N
6/2/2022,"Withdrawal ACH MDVIP, INC/TYPE: 8778861411 ID: 0009122507 DATA: 2722103908346 CO: MDVIP, INC NAME: Martha Hernandez",450,,386.31,0001,P,Medical,Y
6/2/2022,"Deposit Bulk/Checks 3,031.00 Check Count 4 Deposit Number 0000040",,3031,3383.31,NA,B,Deposit,N
6/2/2022,Deposit ACH INTUIT 18635695/TYPE: DEPOSIT ID: 9215986202 CO: INTUIT 18635695,,1190.75,1076.99,NA,B,Deposit,N
6/2/2022,Deposit ACH Ternion Growth P/TYPE: SIGONFILE ID: 9000830338 DATA: 805-680-2004 CO: Ternion Growth P,,757.75,-113.76,NA,B,Deposit,N
6/2/2022,Deposit ACH Ternion Growth P/TYPE: SIGONFILE ID: 9000830338 DATA: 805-680-2004 CO: Ternion Growth P,,476.3,-871.51,NA,B,Deposit,N
6/2/2022,Deposit ACH Ternion Growth P/TYPE: SIGONFILE ID: 9000830338 DATA: 805-680-2004 CO: Ternion Growth P,,476.3,-1347.81,NA,B,Deposit,N
6/2/2022,Check 2552 Tracer 818900000417213,1280,,-296.69,NA,B,Labor,N
6/2/2022,Check 2558 Tracer 818900000474993,2400,,983.31,NA,B,Labor,N
6/2/2022,Withdrawal Courtesy Pay-ACH,34,,352.31,NA,B,Fee,N
6/2/2022,Withdrawal DEBIT CARD/H-E-B #265 CEDAR PARK TX Date 06/01/22 24427332152740277615372 Card 4969Merchant Category Code: 5411,100,,-1824.11,4969,P,Groceries,N
6/2/2022,Withdrawal ACH 18004INTUIT/TYPE: CHECKS / F ID: 0000756346 DATA: 800-446-8848 CO: 18004INTUIT NAME: MARTHA HERNANDEZ,205.65,,836.31,0001,P,Software,N
6/2/2022,Withdrawal DEBIT CARD/AT&T 10367 H25M CEDAR PARK TX Date 06/01/22 24055232153812925676542 Card 4969Merchant Category Code: 4812,139.83,,-1541.34,4969,P,Phone,N
6/2/2022,Withdrawal DEBIT CARD/AT&T 10367 H25M CEDAR PARK TX Date 06/01/22 24055232153812925676674 Card 4969Merchant Category Code: 4812,82.5,,-1401.51,4969,P,Phone,N
6/2/2022,Withdrawal DEBIT CARD/AT&T 10367 H25M CEDAR PARK TX Date 06/01/22 24055232153812925676815 Card 4969Merchant Category Code: 4812,199.83,,-1319.01,4969,P,Phone,N
6/2/2022,Withdrawal DEBIT CARD/AT&T 10367 H25M CEDAR PARK TX Date 06/01/22 24055232153812925677151 Card 4969Merchant Category Code: 4812,182.77,,-1724.11,4969,P,Phone,N
6/2/2022,Withdrawal ACH INTUIT 82026085/TYPE: TRAN FEE ID: 9215986202 CO: INTUIT 82026085,35.03,,1041.96,0001,P,Software,Y
6/2/2022,Withdrawal DEBIT CARD/LOC CITIZENS*310299253 401-2825259 CT Date 06/01/22 24638572152016037264355 Card 4969Merchant Category Code: 6012,63.76,,-1119.18,4969,B,Credit Card,Y
6/3/2022,Withdrawal ACH CAPITAL ONE/TYPE: CRCARDPMT ID: 9541719018 CO: CAPITAL ONE,200,,743.03,0001,B,Credit Card,Y
6/3/2022,Deposit ACH INTUIT 37199335/TYPE: DEPOSIT ID: 9215986202 CO: INTUIT 37199335,,1993.53,1045.89,NA,B,Deposit,N
6/3/2022,Withdrawal DEBIT CARD/MOD PIZZA CEDAR PARK 512-548-4087 TX Date 06/03/22 24692162154100468450716 Card 4969Merchant Category Code: 5812,64.62,,-1548.64,4969,P,Food,N
6/3/2022,Check 2561 Tracer 000000000417215,1350,,-1484.02,NA,B,Labor,N
6/3/2022,Withdrawal ACH BKAMERICA/TYPE: IC PAYMENT ID: 1409936115 CO: BKAMERICA,877.05,,-134.02,NA,B,Credit Card,Y
6/3/2022,Withdrawal DEBIT CARD/DD DOORDASH BUFFALOWI 855-973-1040 CA Date 06/03/22 24492152154715221361372 Card 4969Merchant Category Code: 5812,36.26,,-947.64,4969,P,Food,N
6/3/2022,Withdrawal DEBIT CARD/LOTUS HUNAN AUSTIN TX Date 06/02/22 24801972154091154000784 Card 0718Merchant Category Code: 5814,71.85,,-911.38,0718,P,Food,N
6/3/2022,Withdrawal ACH INTUIT 02408575/TYPE: TRAN FEE ID: 9215986202 CO: INTUIT 02408575,58.32,,943.03,NA,B,Software,Y
6/3/2022,Withdrawal DEBIT CARD/PRO SERVE ENTERPRISE AUSTIN TX Date 06/01/22 24251382153030051872984 Card 2675Merchant Category Code: 2842,147.84,,-444.53,2675,B,Supplies,N
6/3/2022,Withdrawal ACH AMERICAN GEN LIF/TYPE: INS PAYMT ID: 4250598210 CO: AMERICAN GEN LIF,44.54,,1001.35,3341,P,Life Insurance,Y
6/3/2022,Withdrawal DEBIT CARD/THE CROMEENS LAW FIRM HOUSTON TX Date 06/02/22 24559302153900013581484 Card 2272Merchant Category Code: 8111,395,,-839.53,3341,B,Professional Services,N
6/4/2022,Withdrawal DEBIT CARD/RANDALLS #3145 LEANDER TX Date 06/03/22 24231682155837001214216 Card 4969Merchant Category Code: 5411,32.61,,-1643.24,4969,P,Groceries,N
6/4/2022,Withdrawal DEBIT CARD/DD DOORDASH POPEYES 855-973-1040 CA Date 06/04/22 24492152155715391353703 Card 4969Merchant Category Code: 5812,20.05,,-1610.63,4969,P,Food,N
6/4/2022,Withdrawal DEBIT CARD/DD DOORDASH DOUBLEDAV 855-973-1040 CA Date 06/03/22 24492152154715233864462 Card 0718Merchant Category Code: 5812,41.94,,-1590.58,0718,P,Food,N
6/5/2022,Withdrawal DEBIT CARD/RANDALLS #2485 AUSTIN TX Date 06/04/22 24231682156837001331381 Card 4969Merchant Category Code: 5411,164.57,,-1807.81,4969,P,Groceries,N
6/6/2022,Recurring Withdrawal Bill Payment - #215710737293/BP APPLE COM BILL CUPERTINO CA Card 2272 Merchant Category Code: 4899,2.99,,1749.54,3341,P,Software,Y
6/6/2022,Deposit ACH INTUIT 40459375/TYPE: DEPOSIT ID: 9215986202 CO: INTUIT 40459375,,3685.91,1878.31,NA,B,Deposit,N
6/6/2022,Deposit ACH GUSTO/TYPE: BVC 961399 ID: 9138864003 DATA: 6semjmh855n CO: GUSTO,,0.11,-1807.6,NA,B,Deposit,N
6/6/2022,Deposit ACH GUSTO/TYPE: BVC 961399 ID: 9138864003 DATA: 6semjmh855n CO: GUSTO,,0.1,-1807.71,NA,B,Deposit,N
6/6/2022,Check 2562 Tracer 819300000617830,300,,1449.54,NA,B,Check,N
6/6/2022,Withdrawal ACH GUSTO/TYPE: BBV 961400 ID: 9138864002 DATA: 3qhk CO: GUSTO,0.1,,1878.21,3341,B,Software,N
6/6/2022,Withdrawal ACH GUSTO/TYPE: BBV 961400 ID: 9138864002 DATA: 3qhk CO: GUSTO,0.11,,1878.1,3341,B,Software,N
6/6/2022,Withdrawal ACH INTUIT 05489605/TYPE: TRAN FEE ID: 9215986202 CO: INTUIT 05489605,125.57,,1752.53,3341,P,Software,Y
6/7/2022,Check 2541 Tracer 819400000443028,892.5,,-1452.44,NA,B,Labor,N
6/7/2022,Withdrawal DEBIT CARD/TACO BLVD 210-9982282 TX Date 06/06/22 24000972158353302955805 Card 4969Merchant Category Code: 5812,40.25,,-559.94,4969,P,Food,N
6/7/2022,Withdrawal DEBIT CARD/IH 35 LOTS SAN ANTONIO TX Date 06/06/22 24692162158100813353926 Card 4969Merchant Category Code: 7523,3,,-519.69,4969,P,Food,N
6/7/2022,Withdrawal DEBIT CARD/H-E-B GAS/CAR WASH#224 SAN ANTONIO TX Date 06/06/22 24427332157740271299004 Card 4969Merchant Category Code: 5542,73.7,,593.84,4969,B,Gas,N
6/7/2022,Uncollected Fee/Due since 06/05/22 - Overdrawn Debit,34,,667.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/04/22 - Overdrawn Debit,34,,701.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/04/22 - Courtesy Pay-Dbt,34,,735.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/04/22 - Courtesy Pay-Dbt,34,,769.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/03/22 - Courtesy Pay-Dbt,34,,803.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/03/22 - Courtesy Pay-ACH,34,,837.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/03/22 - Courtesy Pay-Dbt,34,,871.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/03/22 - Courtesy Pay-Dbt,34,,905.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/03/22 - Courtesy Pay-Dbt,34,,939.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/03/22 - Courtesy Pay-Dbt,34,,973.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/02/22 - UNPAIDNSF,34,,1007.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/02/22 - UNPAIDNSF,34,,1041.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/02/22 - Courtesy Pay-Ck,34,,1075.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/02/22 - Courtesy Pay-Dbt,34,,1109.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/02/22 - Courtesy Pay-Dbt,34,,1143.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/02/22 - Courtesy Pay-Dbt,34,,1177.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/02/22 - Courtesy Pay-Dbt,34,,1211.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/02/22 - Courtesy Pay-Dbt,34,,1245.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/02/22 - Courtesy Pay-Dbt,34,,1279.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/01/22 - Courtesy Pay-Ck,34,,1313.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/01/22 - Courtesy Pay-Dbt,34,,1347.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/01/22 - Courtesy Pay-ACH,34,,1381.54,NA,B,Fee,N
6/7/2022,Uncollected Fee/Due since 06/01/22 - Courtesy Pay-ACH,34,,1415.54,NA,B,Fee,N
6/7/2022,Withdrawal ACH *LINCOLN NATLIFE/TYPE: PREMPAYMNT ID: 3504728231 DATA: 0018400TER CO: *LINCOLN NATLIFE,105.2,,488.64,3341,P,Life Insurance,Y
6/7/2022,Withdrawal ACH FARMERS INS EXCH/TYPE: INSPAYMENT ID: 2432215866 DATA: BILL PAYMENT CO: FARMERS INS EXCH,1005.33,,-516.69,3341,B,Auto Insurance,Y
6/8/2022,"Deposit Bulk/Checks 5,683.13 Check Count 3 Deposit Number 0000015",,5683.13,3934.07,NA,B,Deposit,N
6/8/2022,"Deposit/Bill.com, LLC Visa Direct CA Date 06/08/22 0 2159844306 2 5734 Card 0001Merchant Category Code: 5734",,2048.88,596.44,NA,B,Deposit,N
6/8/2022,Withdrawal POS #215900738989/POS 7-ELEVEN 11643 Research Blv US TX Card 2675Merchant Category Code: 5542,75.51,,149.48,2675,B,Gas,N
6/8/2022,Check 2559 Tracer 819500000268001,3450,,224.99,NA,B,Labor,N
6/8/2022,Withdrawal Courtesy Pay fee,34,,3674.99,NA,B,Fee,N
6/8/2022,Withdrawal POS #215913494011/POS H-E-B #029 W LAKE HILLS TX Card 0718 Merchant Category Code: 5411,225.08,,3708.99,0718,P,Groceries,N
6/8/2022,Check 2554 Tracer 000000000443020,1450,,-1749.06,NA,B,Labor,N
6/8/2022,Check 2553 Tracer 000000000443027,892.5,,-299.06,NA,B,Labor,N
6/8/2022,Withdrawal DEBIT CARD/IH 35 LOTS SAN ANTONIO TX Date 06/07/22 24692162159100650874876 Card 4969Merchant Category Code: 7523,3,,593.44,4969,P,Food,N
6/9/2022,Recurring Withdrawal Bill Payment - #216025700568/BP ADOBE ACROPRO SUBS 408-536-6000 CA Card 0001 Merchant Category Code: 5734,16.23,,-6.17,0001,B,Software,Y
6/9/2022,Withdrawal DEBIT CARD/LA MARGARITA SAN ANTONIO TX Date 06/08/22 24009582160100231404106 Card 4969Merchant Category Code: 5812,21.21,,-27.38,4969,P,Food,N
6/9/2022,Withdrawal DEBIT CARD/H-E-B #224 SAN ANTONIO TX Date 06/08/22 24427332159740276580091 Card 4969Merchant Category Code: 5411,139.42,,10.06,4969,P,Groceries,N
6/10/2022,Deposit ACH Texas Windstrom/TYPE: PAYABLES ID: 2746189303 DATA: DYNAMICS EFT DEPOSIT CO: Texas Windstrom,,9022.89,8832.45,NA,B,Deposit,N
6/10/2022,Check 2550 Tracer 819700000403775,1442.5,,7389.95,NA,B,Labor,N
6/10/2022,Withdrawal DEBIT CARD/DD DOORDASH TACOPALEN 855-973-1040 CA Date 06/10/22 24492152161717139736134 Card 4969Merchant Category Code: 5812,61.44,,-190.44,4969,P,Food,N
6/10/2022,Withdrawal POS #216100472412/POS SAMS CLUB #4720 SAM'S Club AUSTIN TX Card 2675 Merchant Category Code: 5300,53.22,,-129,2675,P,Groceries,N
6/10/2022,Withdrawal DEBIT CARD/CHICK-FIL-A #01043 SAN ANTONIO TX Date 06/08/22 24427332160710007293873 Card 4969Merchant Category Code: 5814,48.4,,-75.78,4969,P,Food,N
6/11/2022,"Deposit Bulk/Checks 4,436.09 Check Count 3 Deposit Number 0000024",,4436.09,10310.03,NA,B,Deposit,N
6/11/2022,Withdrawal POS #216216297675/POS H-E-B #029 W LAKE HILLS TX Card 0718 Merchant Category Code: 5411,62.15,,10170.65,0718,P,Groceries,N
6/11/2022,Withdrawal POS #216200343052/POS 7-ELEVEN 11643 Research Blv US TX Card 2675Merchant Category Code: 5542,77.23,,10232.8,2675,B,Gas,N
6/11/2022,Withdrawal DEBIT CARD/H-E-B #719 SAN ANTONIO TX Date 06/10/22 24427332161740289597054 Card 4969Merchant Category Code: 5411,5.95,,6346.66,4969,P,Groceries,N
6/11/2022,Withdrawal POS #216123142074/POS H-E-B GAS /CARWASH #719 SAN ANTONIO Card 4969 Merchant Category Code: 5542,61.34,,6352.61,4969,B,Gas,N
6/11/2022,Uncollected Fee/Due since 06/10/22 - Courtesy Pay-Dbt,34,,6913.95,NA,B,Fee,N
